board,angle,climb_name,date,logged_grade,displayed_grade,difficulty,tries,is_mirror,sessions_count,tries_total,is_repeat,is_ascent,comment
tension,35,Ships,2024-02-11 00:00:00,,6b,18.0,3,False,2,8,True,False,
tension,35,Crab Cake,2024-02-11 14:48:56,4a,4a,10.0,1,False,1,1,False,True,
tension,35,please 🙏,2024-02-11 14:49:16,4a,4a,10.0,1,False,1,1,False,True,
tension,35,Dripping Tap,2024-02-11 14:51:26,5a,4c,11.9583,1,False,2,2,True,True,
tension,35,Little Kids Club,2024-02-11 14:51:59,5a,4c,11.8333,1,True,2,2,True,True,
tension,35,DBB Warmup 04,2024-02-11 14:53:01,4c,4c,11.5714,1,False,2,2,True,True,
tension,35,road warriors,2024-02-11 14:53:55,5b,4c,11.8,1,False,1,1,False,True,
tension,35,DBB Warmup 09,2024-02-11 14:54:50,4b,4c,11.5,1,False,2,2,True,True,
tension,35,Green Apple,2024-02-11 14:55:42,4c,4c,11.8333,1,False,2,2,True,True,
tension,35,eat cereal,2024-02-11 14:56:51,5a,5a,13.0909,1,True,1,1,False,True,
tension,35,Crimper’s Paradise #1,2024-02-11 14:57:40,5a,5a,13.1379,1,True,2,2,True,True,
tension,35,"14,500 Minutes",2024-02-11 14:58:44,5a,5a,13.087,1,False,1,1,False,True,
tension,35,Horseshoe,2024-02-11 15:00:58,5a,5a,13.0952,1,False,1,1,False,True,
tension,35,Rematch,2024-02-11 15:02:03,5b,5b,13.75,1,True,2,2,True,True,
tension,35,9,2024-02-11 15:02:49,5b,5b,13.7778,1,True,1,1,False,True,
tension,35,6.,2024-02-11 15:06:05,5b,5b,13.75,1,True,1,1,False,True,
tension,35,plastic jugs followed by wooden jugs,2024-02-11 15:07:34,5b,5b,13.625,1,True,1,1,False,True,
tension,35,Travercity,2024-02-11 15:08:56,5b,5b,13.8333,1,True,1,1,False,True,
tension,35,Heel Meal,2024-02-11 15:10:16,5c,5c,15.1176,1,True,2,2,True,True,
tension,35,Clownfish,2024-02-11 15:11:30,6a,5c,14.9375,1,False,2,2,True,True,
tension,35,lincoln college,2024-02-11 15:13:57,5c,5c,14.9167,1,True,1,1,False,True,
tension,35,massage,2024-02-11 15:16:31,5c,5c,15.3077,2,True,1,2,False,True,
tension,35,shoep,2024-02-11 15:17:44,5c,5c,15.0,1,True,1,1,False,True,
tension,35,Sun Up,2024-02-11 15:18:58,6a,6a,15.7429,1,True,2,2,True,True,
tension,35,The Fonz Bonger,2024-02-11 15:22:13,6a,6a,16.2941,1,True,1,1,False,True,
tension,35,little this little that,2024-02-11 15:23:12,6a,6a,16.0,1,False,2,2,True,True,
tension,35,cheese curds,2024-02-11 15:24:26,6a,6a,15.875,1,True,1,1,False,True,
tension,35,Seafood Salad,2024-02-11 15:27:39,6a,6a,16.2857,1,True,1,1,False,True,
tension,35,Thunder Bolt,2024-02-11 15:30:36,6a+,6a+,17.0,1,True,1,1,False,True,
tension,35,Thunder Bolt,2024-02-11 15:30:51,6a+,6a+,17.0,1,True,1,2,True,True,
tension,35,Esperate,2024-02-11 15:31:42,6a+,6a+,17.0,1,True,1,1,False,True,
tension,35,Endearing,2024-02-11 15:33:04,6a+,6a+,16.9216,1,True,2,2,True,True,
tension,35,eat oysters,2024-02-11 15:35:07,6a+,6a+,16.7353,1,True,1,1,False,True,
tension,35,Purple Porcupines,2024-02-11 15:37:07,6a+,6a+,16.7273,1,True,1,1,False,True,
tension,35,Catastrophe,2024-02-11 15:43:36,6b,6b,18.0,1,True,1,1,False,True,
tension,35,More Like It,2024-02-11 15:48:28,6b,6b,18.0,3,True,1,3,False,True,
tension,35,Guided By Angels,2024-02-11 15:58:39,6b,6b,18.0,1,True,2,3,True,True,
tension,35,We’re back!,2024-02-11 16:02:28,6b+,6b+,19.0,2,False,1,2,False,True,
tension,35,No One,2024-02-11 16:10:15,6b+,6b+,19.0,3,False,2,5,True,True,
tension,35,shark tooth,2024-02-11 16:13:34,6b+,6b+,19.0,2,False,1,2,False,True,
tension,35,Orion's Collar,2024-02-11 16:23:25,6b+,6b+,19.0,5,False,1,5,False,True,
tension,35,Green Apple,2024-02-14 18:54:04,4c,4c,11.8333,1,True,1,1,False,True,
tension,35,Dalishuss,2024-02-14 18:56:48,4c,4c,12.0,1,False,1,1,False,True,
tension,35,"14,500 Minutes",2024-02-14 18:58:15,5a,5a,13.087,1,False,2,2,True,True,
tension,35,Horseshoe,2024-02-14 18:59:41,5a,5a,13.0952,1,True,1,1,False,True,
tension,35,Blizzard,2024-02-14 19:18:57,5c,5c,15.0,1,True,1,1,False,True,
tension,35,Madera,2024-02-14 19:19:34,5a,5b,13.75,1,True,1,1,False,True,
tension,35,fun for all,2024-02-14 19:20:18,5c,5c,14.7778,1,True,1,1,False,True,
tension,35,DBB - Free Word Association,2024-02-14 19:22:38,6a,6a,16.0,1,False,1,1,False,True,
tension,35,DBB - Free Word Association,2024-02-14 19:24:29,6a,6a,16.0,1,True,1,1,False,True,
tension,35,They Look Like That,2024-02-14 19:26:34,6a,6a,15.8571,1,True,1,1,False,True,
tension,35,Celery,2024-02-14 19:30:21,6a,6a,15.875,1,True,1,1,False,True,
tension,35,Cocoa Butter,2024-02-14 19:32:31,6a,6a,16.0,1,True,1,1,False,True,
tension,35,I’m Too Deep,2024-02-14 19:35:46,6a,6a,15.8333,1,True,1,1,False,True,
tension,35,The Glass Bridge,2024-02-14 19:37:56,6a,6a+,16.6667,1,True,1,1,False,True,
tension,35,Sooper,2024-02-14 19:40:55,6a+,6a+,16.875,1,False,1,1,False,True,
tension,35,Pet Rock with Googley Eyes,2024-02-14 19:44:58,6a+,6a+,16.8,1,False,1,1,False,True,
tension,35,"Bills, Bills, Bills",2024-02-14 19:54:00,6a+,6b,18.1333,1,True,1,1,False,True,
tension,35,Target Practice,2024-02-14 20:08:22,6b,6b,18.1667,1,False,1,1,False,True,
tension,35,Crimper’s Paradise #3,2024-02-14 20:10:34,6b,6b,17.6364,1,False,1,1,False,True,
tension,35,DBB - Fußgängerübergang,2024-02-14 20:14:07,6b,6b,18.0,1,False,1,1,False,True,
tension,35,Apollo,2024-02-14 20:24:38,6b,6b,18.0,1,False,1,1,False,True,
tension,35,No One,2024-02-17 00:00:00,,6b+,19.0,1,True,1,1,False,False,
tension,35,Crab Cake,2024-02-17 19:30:31,4a,4a,10.0,1,True,1,1,False,True,
tension,35,please 🙏,2024-02-17 19:32:22,4a,4a,10.0,1,True,1,1,False,True,
tension,35,DBB Warmup 04,2024-02-17 19:33:18,4c,4c,11.5714,1,True,1,1,False,True,
tension,35,DBB Warmup 05,2024-02-17 19:34:32,4b,4c,11.6667,1,True,1,1,False,True,
tension,35,Tina’s Thunder,2024-02-17 19:35:41,4a,4a,10.3,1,True,1,1,False,True,
tension,35,Tina’s Thunder,2024-02-17 19:36:59,4a,4a,10.3,1,False,1,1,False,True,
tension,35,hugo,2024-02-17 19:37:37,4a,4b,10.75,1,False,1,1,False,True,
tension,35,Tinas Lightning,2024-02-17 19:39:36,4b,4b,11.0,1,False,1,1,False,True,
tension,35,Tinas Lightning,2024-02-17 19:40:20,4b,4b,11.0,1,True,1,1,False,True,
tension,35,a v0 traverse,2024-02-17 19:41:20,4b,4c,11.6,1,True,1,1,False,True,
tension,35,a v0 traverse,2024-02-17 19:42:10,4b,4c,11.6,1,False,1,1,False,True,
tension,35,DBB Warmup 12,2024-02-17 19:43:05,4c,4c,12.0,1,False,1,1,False,True,
tension,35,DBB Warmup 12,2024-02-17 19:44:01,4c,4c,12.0,1,True,1,1,False,True,
tension,35,Pigs,2024-02-17 19:45:08,4c,4c,12.0,1,True,1,1,False,True,
tension,35,Pigs,2024-02-17 19:46:57,4c,4c,12.0,1,False,1,1,False,True,
tension,35,Intro to Gastons,2024-02-17 19:49:56,5a,5a,13.3333,1,True,1,1,False,True,
tension,35,eat pie,2024-02-17 19:51:00,5a,5a,13.2708,1,True,1,1,False,True,
tension,35,shark tooth,2024-02-17 19:54:25,6b+,6b+,19.0,1,True,1,1,False,True,
tension,35,Thunderhead,2024-02-17 20:02:12,6c,6c,20.0,1,False,1,1,False,True,
tension,35,Starships Were Meant to Fly,2024-02-17 20:04:51,6a+,6a+,17.0,1,False,1,1,False,True,
tension,35,More Like It,2024-02-17 20:07:25,6b,6b,18.0,1,False,1,1,False,True,
tension,35,Higher,2024-02-17 20:27:27,6c+,6c+,21.0,9,False,2,13,True,True,
tension,35,Hold Tight,2024-02-17 20:31:47,7a,7a,22.0,1,False,1,1,False,True,
tension,35,plastic jugs followed by wooden jugs,2024-02-17 21:29:44,5b,5b,13.625,1,False,1,1,False,True,
tension,35,Easy Flow,2024-02-17 21:32:55,5b,5b,14.0,1,False,1,1,False,True,
tension,35,Sequence,2024-02-17 21:34:31,5c,5c,14.9,1,False,1,1,False,True,
tension,35,Subsonic,2024-02-17 21:39:01,5c,5c,15.125,1,False,1,1,False,True,
tension,35,Gamby,2024-02-17 21:42:07,6a,6a,16.25,1,False,1,1,False,True,
tension,35,Hearing Damage,2024-02-17 21:46:27,6a+,6a+,17.0,1,True,1,1,False,True,
tension,35,Sherman,2024-02-17 21:50:09,6a,6a,16.1233,1,True,1,1,False,True,
tension,35,Ships,2024-02-20 00:00:00,,6b,18.0,4,True,1,4,False,False,
tension,35,Ships,2024-02-20 00:00:00,,6b,18.0,2,False,3,10,True,False,
tension,35,Girl on Fire,2024-02-20 00:00:00,,7a,22.0,2,True,1,2,False,False,
tension,35,Stilts,2024-02-20 18:13:14,5b,5b,14.0,1,True,1,1,False,True,
tension,35,I Can’t Believe It’s Not Crimping,2024-02-20 18:24:43,5c,5c,15.0,1,True,1,1,False,True,
tension,35,Sequence,2024-02-20 18:26:07,5c,5c,14.9,1,True,1,1,False,True,
tension,35,Subsonic,2024-02-20 18:28:56,5c,5c,15.125,1,True,1,1,False,True,
tension,35,Prowler,2024-02-20 18:32:00,5c,5c,15.125,1,True,1,1,False,True,
tension,35,Birthday Person,2024-02-20 18:33:32,5c,5c,14.8571,1,True,1,1,False,True,
tension,35,Tremolo,2024-02-20 18:35:20,5c,5c,15.0,1,True,1,1,False,True,
tension,35,Clean,2024-02-20 18:37:06,5c,5c,15.0,1,True,1,1,False,True,
tension,35,Welcome Friend,2024-02-20 18:38:40,5c,5c,15.0,1,True,1,1,False,True,
tension,35,Cornered,2024-02-20 18:40:41,5c,5c,14.8,1,True,1,1,False,True,
tension,35,Cocoa Butter,2024-02-20 18:42:26,6a,6a,16.0,1,False,1,1,False,True,
tension,35,Technicolor Dreamcoat,2024-02-20 18:43:22,6a,6a,16.0,1,True,1,1,False,True,
tension,35,Step By Step,2024-02-20 18:44:26,6a,6a,16.0,1,True,1,1,False,True,
tension,35,Tic Tac Bro,2024-02-20 18:45:57,6a,6a,16.0,1,True,1,1,False,True,
tension,35,It Looks Like That,2024-02-20 18:47:17,6a+,6a,16.4,1,True,1,1,False,True,
tension,35,The Glass Bridge,2024-02-20 18:51:40,6a,6a+,16.6667,1,False,1,1,False,True,
tension,35,Sooper,2024-02-20 18:53:38,6a+,6a+,16.875,1,True,1,1,False,True,
tension,35,Pet Rock with Googley Eyes,2024-02-20 18:56:04,6a+,6a+,16.8,1,True,1,1,False,True,
tension,35,H Town,2024-02-20 18:58:35,6b,6b,18.1538,1,True,1,1,False,True,
tension,35,Optical,2024-02-20 19:09:59,6c,6c,20.0,1,False,1,1,False,True,
tension,35,Exxplosive,2024-02-20 19:18:25,6c,6c,20.0,1,True,1,1,False,True,
tension,35,In The Sky,2024-02-20 19:29:52,6c+,6c+,21.0,1,False,1,1,False,True,
tension,35,Presumably,2024-02-20 19:40:32,6c+,6c+,21.0,1,False,1,1,False,True,
tension,35,Qualms,2024-02-20 19:47:34,6c+,6c+,21.0,1,False,1,1,False,True,
tension,35,hugo,2024-02-22 17:16:52,4a,4b,10.75,1,True,1,1,False,True,
tension,35,Doomscroll by TC - CROP,2024-02-22 17:17:38,4a,4a,10.5,1,True,1,1,False,True,
tension,35,Doomscroll by TC - CROP,2024-02-22 17:18:26,4a,4a,10.5,1,False,1,1,False,True,
tension,35,a v3 warmdown,2024-02-22 17:20:44,4c,4c,12.0,1,False,1,1,False,True,
tension,35,a v3 warmdown,2024-02-22 17:20:52,4c,4c,12.0,1,True,1,1,False,True,
tension,35,Ooo La La,2024-02-22 17:23:34,4c,4b,11.4286,1,True,1,1,False,True,
tension,35,a v0 🥗 traverse,2024-02-23 16:38:03,4b,4c,11.6667,1,False,1,1,False,True,
tension,35,Stomach bug cropped,2024-02-23 16:39:17,4b,4b,11.1667,1,False,1,1,False,True,
tension,35,but is it v0,2024-02-23 16:41:01,4c,4c,12.4,1,False,1,1,False,True,
tension,35,DBB Warmup 10,2024-02-23 16:42:06,4c,4c,12.0,1,False,1,1,False,True,
tension,35,DBB Warmup 02,2024-02-23 16:43:04,4c,4c,12.0,1,False,1,1,False,True,
tension,35,Party Animal,2024-02-23 16:44:49,5a,5a,13.0,1,False,1,1,False,True,
tension,35,Cornered,2024-02-23 16:46:04,5c,5c,14.8,1,False,1,1,False,True,
tension,35,Welcome Friend,2024-02-23 16:48:34,5c,5c,15.0,1,False,1,1,False,True,
tension,35,What’s That Sound?,2024-02-23 16:50:30,5c,5c,15.0,1,False,1,1,False,True,
tension,35,Arizonia,2024-02-23 16:51:51,5c,5c,15.0,1,False,1,1,False,True,
tension,35,Cocoa,2024-02-23 16:54:00,5c,5c,15.2222,1,False,1,1,False,True,
tension,35,The Fonz Bonger,2024-02-23 16:55:56,6a,6a,16.2941,1,False,2,2,True,True,
tension,35,Parachutes,2024-02-23 16:58:37,6a,6a,16.3333,1,True,1,1,False,True,
tension,35,tatertot,2024-02-23 17:00:42,6a,6a,16.0769,1,True,1,1,False,True,
tension,35,eat oysters,2024-02-23 17:03:46,6a+,6a+,16.7353,1,True,2,2,True,True,
tension,35,eat steak,2024-02-23 17:06:42,6a+,6a+,16.9,1,False,1,1,False,True,
tension,35,LM#1,2024-02-23 17:09:11,6a+,6a+,16.5625,1,True,1,1,False,True,
tension,35,LM#5,2024-02-23 17:10:39,6a+,6a+,17.2143,1,False,1,1,False,True,
tension,35,spark,2024-02-23 17:14:00,6b,6b,18.0247,1,True,1,1,False,True,
tension,35,izquierda,2024-02-23 17:16:12,6b,6b,18.0556,1,True,1,1,False,True,
tension,35,Spiral Staircase,2024-02-23 17:22:17,6b,6b,18.0,1,True,2,2,True,True,
tension,35,Sunlight for Plants,2024-02-23 17:31:21,6a,6a,16.0,1,False,1,1,False,True,
tension,35,3F Heavy Laps,2024-02-23 17:34:43,6a+,6a+,17.125,1,False,1,1,False,True,
tension,35,3F Heavy Laps,2024-02-23 17:34:51,6a+,6a+,17.125,1,False,1,2,True,True,
tension,35,Bwow-wowie,2024-02-23 17:36:34,6a+,6a,16.5,1,False,1,1,False,True,
tension,35,Synth Sounds,2024-02-23 17:38:59,6a+,6a+,17.0,1,False,1,1,False,True,
tension,35,Small Around,2024-02-23 17:49:22,6a+,6b,17.8,3,False,1,3,False,True,
tension,35,Bisque,2024-02-23 17:52:31,6b,6b,18.0,1,False,1,1,False,True,
tension,35,Boat Float,2024-02-23 17:57:58,6b,6b,18.3333,1,False,1,1,False,True,
tension,35,"Bills, Bills, Bills",2024-02-23 18:05:57,6a+,6b,18.1333,1,False,1,1,False,True,
tension,35,Target Practice,2024-02-23 18:12:25,6b,6b,18.1667,3,True,1,3,False,True,
tension,35,Crimper’s Paradise #3,2024-02-23 18:14:42,6b,6b,17.6364,1,True,1,1,False,True,
tension,35,Probably,2024-02-29 00:00:00,,6a,16.3333,1,False,1,1,False,False,
tension,35,Doused,2024-02-29 00:00:00,,6b,18.125,6,False,1,6,False,False,
tension,35,Tubes,2024-02-29 00:00:00,,6a,16.0,4,False,1,4,False,False,
tension,35,GlittahBomb,2024-02-29 00:00:00,,6a,16.125,2,True,1,2,False,False,
tension,35,Turmoil,2024-02-29 00:00:00,,,nan,3,False,1,3,False,False,
tension,35,Dread,2024-02-29 00:00:00,,,nan,2,False,1,2,False,False,
tension,35,Out Of Hand,2024-02-29 00:00:00,,6b,17.75,4,False,1,4,False,False,
tension,35,Stomach bug cropped,2024-02-29 17:57:58,4b,4b,11.1667,1,True,1,1,False,True,
tension,35,I Dig It,2024-02-29 18:00:10,4b,4c,11.6667,1,True,1,1,False,True,
tension,35,DBB Warmup 02,2024-02-29 18:02:34,4c,4c,12.0,1,True,1,1,False,True,
tension,35,DBB Warmup 01,2024-02-29 18:04:43,4b,4c,11.6667,1,True,1,1,False,True,
tension,35,DBB Warmup 07,2024-02-29 18:06:34,4c,4c,12.0,1,True,1,1,False,True,
tension,35,DBB Warmup 08,2024-02-29 18:07:51,4c,4c,12.0,1,True,1,1,False,True,
tension,35,DBB Warmup 11,2024-02-29 18:10:20,4c,4c,12.0,1,True,1,1,False,True,
tension,35,Alarm Clock,2024-02-29 18:11:53,4c,4c,12.0,1,True,1,1,False,True,
tension,35,Orange Creamsicle,2024-02-29 18:14:12,4c,4c,11.5,1,True,1,1,False,True,
tension,35,DBB Warmup 11,2024-02-29 18:17:27,4c,4c,12.0,1,False,1,1,False,True,
tension,35,DBB Warmup 08,2024-02-29 18:19:31,4c,4c,12.0,1,False,1,1,False,True,
tension,35,DBB Warmup 07,2024-02-29 18:27:39,4c,4c,12.0,1,False,1,1,False,True,
tension,35,Alarm Clock,2024-02-29 18:29:00,4c,4c,12.0,1,False,1,1,False,True,
tension,35,I Dig It,2024-02-29 18:31:24,4b,4c,11.6667,1,False,1,1,False,True,
tension,35,a v0 🥗 traverse,2024-02-29 18:33:44,4b,4c,11.6667,1,True,1,1,False,True,
tension,35,but is it v0,2024-02-29 18:35:08,4c,4c,12.4,1,True,1,1,False,True,
tension,35,The Dripping Tap,2024-02-29 18:37:25,5a,5a,13.2353,1,True,1,1,False,True,
tension,35,Smooth,2024-02-29 18:38:57,5a,5a,13.0625,1,True,1,1,False,True,
tension,35,Backwards Month,2024-02-29 18:40:08,5a,5a,13.25,1,True,1,1,False,True,
tension,35,ABC-123,2024-02-29 18:41:20,5a,5a,12.875,1,True,1,1,False,True,
tension,35,Terms and Conditions,2024-02-29 18:42:16,5b,5b,13.5714,1,False,1,1,False,True,
tension,35,Christmas Lights,2024-02-29 18:44:23,5b,5b,14.0,1,False,1,1,False,True,
tension,35,Sum0,2024-02-29 18:45:28,5b,5b,14.1667,1,False,1,1,False,True,
tension,35,Cereal Killer,2024-02-29 18:47:45,5b,5b,14.0,1,False,1,1,False,True,
tension,35,Jollan’s Ladder,2024-02-29 18:49:11,5c,5c,15.1111,1,True,1,1,False,True,
tension,35,Cocoa,2024-02-29 18:50:25,5c,5c,15.2222,1,True,1,1,False,True,
tension,35,(C) Sunday Morning,2024-02-29 18:52:38,5c,5c,15.1111,1,True,1,1,False,True,
tension,35,She Flanchin,2024-02-29 18:54:10,5c,5c,14.8889,1,True,1,1,False,True,
tension,35,Llama Chips,2024-02-29 18:56:41,5c,5c,15.1111,1,True,1,1,False,True,
tension,35,Gamby,2024-02-29 18:57:54,6a,6a,16.25,1,True,1,1,False,True,
tension,35,triplet family,2024-02-29 19:05:27,6a,6a,16.2857,1,False,2,2,True,True,
tension,35,Trampoline,2024-02-29 19:07:01,6a,6a,16.0,1,True,1,1,False,True,
tension,35,Migraine,2024-02-29 19:26:02,6b,6b,18.25,1,False,1,1,False,True,
tension,35,Preamble,2024-02-29 19:31:17,6a,6a,16.0,1,False,1,1,False,True,
tension,35,Tape Roll,2024-02-29 19:33:29,6a,6a,16.0,1,False,1,1,False,True,
tension,35,Disaffected,2024-02-29 19:35:05,6a,6a,16.0,1,False,1,1,False,True,
tension,35,Ke Crimp,2024-02-29 19:36:36,6a+,6a+,17.0,1,False,1,1,False,True,
tension,35,Leaded Bread,2024-02-29 19:38:33,6a+,6a+,17.0,1,False,1,1,False,True,
tension,35,Weighted Blanket,2024-02-29 19:40:46,6a,6a,16.0,1,False,1,1,False,True,
tension,35,Ghost Mile,2024-02-29 19:44:33,6a+,6a+,17.0,1,False,1,1,False,True,
tension,35,Striped,2024-02-29 19:50:42,6b,6b,18.0,3,False,1,3,False,True,
tension,35,Striped,2024-02-29 19:51:08,6b,6b,18.0,1,False,1,4,True,True,
tension,35,Brothers of Metal,2024-03-13 00:00:00,,6c,20.0,3,True,1,3,False,False,
tension,35,Wunder Under,2024-03-13 00:00:00,,6b,18.1304,9,False,1,9,False,False,
tension,35,jack scale’ington,2024-03-13 00:00:00,,6b,18.0,2,False,1,2,False,False,
tension,35,stronk like bull dumb like ox,2024-03-13 00:00:00,,6c,20.0045,2,True,1,2,False,False,
tension,35,"piper the red, red worm",2024-03-13 00:00:00,,5b,14.2,1,False,1,1,False,False,
tension,35,What Do Cherries Do?,2024-03-13 00:00:00,,6b+,18.6667,1,True,1,1,False,False,
tension,35,Tina’s Thunder,2024-03-13 18:20:14,4a,4a,10.3,1,False,2,2,True,True,
tension,35,Doomscroll by TC - CROP,2024-03-13 18:20:57,4a,4a,10.5,1,False,2,2,True,True,
tension,35,If It's Up Then It's Up,2024-03-13 18:21:54,4a,4b,10.7778,1,False,1,1,False,True,
tension,35,Woody the Warmup,2024-03-13 18:23:00,4a,4b,10.6,1,False,1,1,False,True,
tension,35,hugo,2024-03-13 18:23:39,4a,4b,10.75,1,False,2,2,True,True,
tension,35,Tinas Lightning,2024-03-13 18:24:41,4b,4b,11.0,1,False,2,2,True,True,
tension,35,Hand Warmers- CROP,2024-03-13 18:25:28,4b,4b,11.2,1,False,1,1,False,True,
tension,35,balliol college,2024-03-13 18:26:45,5a,5a,13.15,1,False,1,1,False,True,
tension,35,4.,2024-03-13 18:27:54,5a,5a,13.3333,1,False,1,1,False,True,
tension,35,Cupcakes,2024-03-13 18:29:11,5a,5a,13.1538,1,False,1,1,False,True,
tension,35,sweets,2024-03-13 18:32:33,5b,5b,13.8,1,False,1,1,False,True,
tension,35,Peanut Butter Fingers,2024-03-13 18:33:46,5c,5b,13.6667,1,True,1,1,False,True,
tension,35,Woody Two Shoes,2024-03-13 18:35:03,6a,5c,14.8889,1,False,1,1,False,True,
tension,35,still tippin,2024-03-13 18:36:17,5c,5c,14.8571,1,False,1,1,False,True,
tension,35,Read Icculus,2024-03-13 18:40:37,5c,5c,14.8571,1,False,1,1,False,True,
tension,35,Please Recycle Easier var.,2024-03-13 18:43:07,6a,6a,16.125,1,False,1,1,False,True,
tension,35,happy banana,2024-03-13 18:44:12,6a,6a,16.0,1,False,1,1,False,True,
tension,35,1% milk,2024-03-13 18:45:39,6a,6a,16.125,1,True,1,1,False,True,
tension,35,Opium,2024-03-13 18:47:20,6a+,6a+,16.75,1,True,1,1,False,True,
tension,35,Back in the Day,2024-03-13 18:48:47,6a+,6a+,16.6429,1,False,1,1,False,True,
tension,35,Alma Mestiza,2024-03-13 18:50:30,6a+,6a+,16.9091,1,False,1,1,False,True,
tension,35,Ghosts N’ Stuff,2024-03-13 18:52:30,6a+,6a+,16.625,1,False,1,1,False,True,
tension,35,Drain from the Brain,2024-03-13 18:53:58,6b,6b,18.3962,1,False,1,1,False,True,
tension,35,Ill Advised,2024-03-13 18:56:18,6b,6b,18.1739,1,False,1,1,False,True,
tension,35,eat liver,2024-03-13 19:00:14,6b,6b,18.3182,1,False,1,1,False,True,
tension,35,ndbjrcjr,2024-03-26 00:00:00,,5c,15.0,1,False,1,1,False,False,
tension,35,Less is More - CROP,2024-03-26 00:00:00,,4c,12.5,1,False,1,1,False,False,
tension,35,Milo,2024-03-26 00:00:00,,5c,15.0,1,False,1,1,False,False,
tension,35,Rumblebuffin,2024-03-26 00:00:00,,5a,12.9,1,False,1,1,False,False,
tension,35,"piper the red, red worm",2024-03-26 00:00:00,,5b,14.2,1,False,2,2,True,False,
tension,35,JOB to the right,2024-03-26 17:28:15,5c,5c,15.0,1,False,1,1,False,True,
tension,35,Orange Juice,2024-03-26 17:29:05,5a,5a,13.2,1,True,1,1,False,True,
tension,35,Fitty degree warm up - CROP,2024-03-26 17:30:02,5a,4c,12.3333,1,False,1,1,False,True,
tension,35,Dropping Your Spaghetti,2024-03-26 17:31:24,5c,5c,15.0,1,False,1,1,False,True,
tension,35,sweets,2024-03-26 17:32:31,5b,5b,13.8,1,True,1,1,False,True,
tension,35,Super Metroid,2024-03-26 17:33:55,5b,5b,14.0,1,False,1,1,False,True,
tension,35,Tremolo,2024-03-26 17:34:58,5c,5c,15.0,1,False,1,1,False,True,
tension,35,(c) underling,2024-03-26 17:36:12,5c,5c,14.9565,1,True,1,1,False,True,
tension,35,Jugfest,2024-03-26 17:37:50,5c,5c,14.75,1,False,1,1,False,True,
tension,35,Walk In The Park,2024-03-26 17:38:47,5b,5b,14.0,1,False,1,1,False,True,
tension,35,Stilts - CROP,2024-03-26 17:39:52,5b,5b,14.0,1,False,1,1,False,True,
tension,35,le reverbère,2024-03-26 17:41:27,5c,5c,15.0,1,False,1,1,False,True,
tension,35,Arizonia,2024-03-26 17:43:47,5c,5c,15.0,1,True,1,1,False,True,
tension,35,icy start - CROP,2024-03-26 17:44:53,5b,5b,14.0,1,True,1,1,False,True,
tension,35,Rockem Sockem 👊🏻,2024-03-26 17:46:18,5c,5c,15.0,1,True,1,1,False,True,
tension,35,ABC-123 -CROP,2024-03-26 17:47:21,5a,5a,13.0,1,True,1,1,False,True,
tension,35,Tribute to Donkeyfish,2024-03-26 17:48:49,5a,5b,13.6667,1,False,1,1,False,True,
tension,35,dum luck,2024-03-26 17:49:54,5c,5c,15.0,1,False,1,1,False,True,
tension,35,"I love you Dad, from Kdog - CROP",2024-03-26 17:51:06,5b,5b,14.0,1,False,1,1,False,True,
tension,35,Smashed In,2024-03-26 17:52:22,5c,5b,14.5,1,False,1,1,False,True,
tension,35,Testing The Waters,2024-03-26 17:53:44,5c,5c,14.7143,1,False,1,1,False,True,
tension,35,What’s That Sound?,2024-03-26 17:54:58,5c,5c,15.0,1,False,2,2,True,True,
tension,35,Regiroclimb,2024-03-26 17:57:29,5c,5c,15.0,1,False,1,1,False,True,
tension,35,Windshift,2024-03-26 17:58:34,5b,5a,13.0,1,False,1,1,False,True,
tension,35,Red Wine,2024-03-26 18:00:27,5a,5a,13.0,1,False,1,1,False,True,
tension,35,3.,2024-03-26 18:02:56,5b,5a,13.3333,1,False,1,1,False,True,
tension,35,Terms and Conditions,2024-03-26 18:04:05,5b,5b,13.5714,1,False,2,2,True,True,
tension,35,DBB Warmup 03,2024-03-26 18:05:36,5a,5a,12.6667,1,False,1,1,False,True,♥️
tension,35,"piper the red, red worm",2024-03-28 18:10:33,5b,5b,14.2,1,False,3,3,True,True,
tension,35,Super Boulder Bros.,2024-03-28 18:17:28,5b,5b,13.75,1,False,1,1,False,True,
tension,35,Cinderella's Glass Rental Shoe,2024-03-28 18:19:49,5b,5b,14.0,1,False,1,1,False,True,
tension,35,Super Metroid,2024-03-28 18:22:55,5b,5b,14.0,1,True,1,1,False,True,
tension,35,Walk In The Park,2024-03-28 18:25:01,5b,5b,14.0,1,True,1,1,False,True,
tension,35,inter,2024-03-28 18:27:36,5b,5b,14.0,1,False,1,1,False,True,
tension,35,DBB - No vertebrate left behind!,2024-03-28 18:29:17,5b,5b,14.0,1,False,1,1,False,True,
tension,35,Universal Mind,2024-03-28 18:32:13,5c,5b,14.0,1,False,1,1,False,True,
tension,35,the noodle,2024-03-28 18:47:33,5b,5b,14.0,1,False,1,1,False,True,
tension,35,eternal summer,2024-03-28 18:52:31,5b,5b,14.0,1,False,1,1,False,True,
tension,35,The Dumb Chicken,2024-03-28 18:54:48,5b,5b,14.3333,1,False,1,1,False,True,
tension,35,Master of My Craft,2024-03-28 18:59:11,5b,5b,14.0,1,False,1,1,False,True,
